Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
^phw	phw	phwe̞l̪, phwa	tol, hruso	3	U+005e U+0070 U+0068 U+0077
^ps	ps	psihe, psənkʼa	adyghe, djeoromitxi, hruso	11	U+005e U+0070 U+0073
^pw	pw	pweɛ̃, pwatʃa	tiwi, yele, baruya, kanoe, bangime	8	U+005e U+0070 U+0077
^pɕ	pɕ	pɕinɬx, pɕinɬx_laqaiʔɕt	alsea	2	U+005e U+0070 U+0255
^pʂ	pʂ	pʂa, pʂiʂimaama	adyghe, candoshishapra	4	U+005e U+0070 U+0282
^pʃ	pʃ	pʃũũ, pʃaaχwa	adyghe, lakota, paez	3	U+005e U+0070 U+0283
^pʃʼ	pʃʼ	pʃʼə, pʃʼəkʼwtʼw	adyghe	3	U+005e U+0070 U+0283 U+02bc
^pʼ	pʼ	pʼrena, pʼɔ̃n̪	kiowa, georgian, itelmen, berta, wintu, kwakiutl, halkomelem, tehuelche, nisenan, kunza, klamath, gununakune, tsimshian, quileute, takelma, ineseno, washo, aymara, bambassi, dime, gumuz	100	U+005e U+0070 U+02bc
^pʼ$	pʼ	pʼ	washo	1	U+005e U+0070 U+02bc U+0024
^pʼw	pʼw	pʼwaankʼa	adyghe	1	U+005e U+0070 U+02bc U+0077
^q	q	qa, qχaɾ_witʼʃʼu	ket, sarakabanaa, northalaskaninupiatun, chipaya, seediq, alsea, qawasqar, xicotepecdejuareztotonac, taa, teiwa, adyghe, ongota, tehuelche, nezperce, itelmen, quileute, nivkh, yagua, haidanorthern, bezhta, mojave, mocovi, whitehmong, ineseno, tarifit, aymara, kwakiutl, chinook, kekchi	100	U+005e U+0071
^qh	qh	qhaa, qhatʃ	haidanorthern, halkomelem, klamath, qawasqar, chipaya, aymara, whitehmong, nivkh, taa, seediq, ineseno	81	U+005e U+0071 U+0068
^qhw	qhw	qhwaaj_jaatʼʃʼaa, qhwaa	haidanorthern	2	U+005e U+0071 U+0068 U+0077
^qq	qq	qqən, qqim	tarifit	3	U+005e U+0071 U+0071
^qs	qs	qsi, qstas	qawasqar, ineseno, tarifit, seediq	15	U+005e U+0071 U+0073
^qs̪	qs̪	qs̪al	itelmen	1	U+005e U+0071 U+0073 U+032a
^qw	qw	qwa, qwam_əqw	adyghe, kwakiutl, quileute, alsea, halkomelem, coos, qawasqar, tarifit	30	U+005e U+0071 U+0077
^qwh	qwh	qwhannas	coos	1	U+005e U+0071 U+0077 U+0068
^qwʂ	qwʂ	qwʂħa	adyghe	1	U+005e U+0071 U+0077 U+0282
^qɕ	qɕ	qɕiiʔqɕoout, qɕuuuʔt	alsea	3	U+005e U+0071 U+0255
^qʃ	qʃ	qʃo	chinook	1	U+005e U+0071 U+0283
^qʼ	qʼ	qʼajaa, qʼun	haidanorthern, kekchi, itelmen, kwakiutl, klamath, chinook, halkomelem, bezhta, georgian, wintu, aymara, tsimshian, chipaya, tehuelche, qawasqar, quileute, nezperce	100	U+005e U+0071 U+02bc
^qʼs̪	qʼs̪	qʼs̪x	itelmen	1	U+005e U+0071 U+02bc U+0073 U+032a
^qʼw	qʼw	qʼwəliʔ, qʼwaɬubas	kwakiutl, quileute, halkomelem, haidanorthern	28	U+005e U+0071 U+02bc U+0077
^r	r	ru, riu	warapu, rotokas, swedish, imbaburaquechua, terei, sahu, kekchi, moskona, seediq, andaqui, hruso, rungakibet, grasskoiari, bari, soo, suabo, maybrat, estonian, marind, mapudungun, lavukaleve, sarakabanaa, greatandamanese, toaripi, karas, ainu, tima, sulka, lencasalvador, georgian, tunica, nimboran, ongota, mojave, warembori, deraindonesia, tarifit, nivkh, abun, nakara, ambulas, kuot, fur, mailu, moro	100	U+005e U+0072
^rr	rr	rrewkawʔs	klamath	1	U+005e U+0072 U+0072
^rs	rs	rseno	seediq	1	U+005e U+0072 U+0073
^rw	rw	rwis	lencasalvador	1	U+005e U+0072 U+0077
^r̥	r̥	r̥aŋz_r̥aklu, r̥ain	nivkh	4	U+005e U+0072 U+0325
^r̪	r̪	r̪agə, r̪iiʔi	bororo, yana, shasta, chatino	18	U+005e U+0072 U+032a
^s	s	si, su	karas, vietnamese, kamasau, tuyuca, yagua, turkish, northernsierramiwok, japanese, kiowa, halkomelem, estonian, peleata, aguaruna, abun, marind, aymara, lavukaleve, miskito, alabama, ainu, kunza, soo, urarina, mairasi, klamath, cofan, rikbaktsa, panoankatukina, bezhta, suabo, meriam, nivacle, arabela, quileute, odoodee, imbaburaquechua, berik, sandawe, mali, taa, movima, timucua, kamula, mocovi, andaqui, muniche, trumai, bamu, dadibi, deraindonesia, copainalazoque, tarifit, hruso, nivkh, achumawi, wintu, yaqui, southeastijo, mandinka, kanuri, zarma, ambulas, bankanteydogon, puinave, manange, ayoreo, fasu, yareba, kaluli, greatandamanese, kekchi, chinook, itonama	100	U+005e U+0073
^s$	s	s	deraindonesia, oneida	2	U+005e U+0073 U+0024
^sh	sh	she̞x, shiefe	achumawi, oneida, chinook, esselen	6	U+005e U+0073 U+0068
^ss	ss	ssnuffa, ssusəf	tarifit	6	U+005e U+0073 U+0073
^sw	sw	swaji_mqedin, swaji_rseno	halkomelem, klamath, seediq, miskito, sandawe, oneida, ineseno, kwaza	22	U+005e U+0073 U+0077
^sʼ	sʼ	sʼisʼia, sʼakʼa	berta, dime	20	U+005e U+0073 U+02bc
^s̪	s̪	s̪kũ, s̪ii	haidanorthern, waris, thaidialectkorat, korean, ket, chatino, toaripi, nimboran, purepecha, itelmen, yana, zuni, lakota, nara, basque, southernpomo, karok, shasta, chipaya, tehuelche	100	U+005e U+0073 U+032a
^s̪s̪	s̪s̪	s̪s̪ab	huave	1	U+005e U+0073 U+032a U+0073 U+032a
^s̪w	s̪w	s̪wie	korean	1	U+005e U+0073 U+032a U+0077
^t	t	tan, tafa	nivacle, karas, wari, berik, guarani, chayahuita, juhoan, allentiac, peleata, wayuu, chachi, northalaskaninupiatun, shatt, wappo, hupde, nivkh, achumawi, qawasqar, rotokas, purepecha, kekchi, terei, yagua, yuwana, uduk, sanapanaangaite, northernsierramiwok, moskona, bezhta, suabo, sulka, meriam, odoodee, taushiro, imbaburaquechua, savosavo, yawa, takelma, yimas, alsea, moseten, movima, timucua, cuitlatec, krenak, burushaski, atakapa, estonian, maranunggu, tsimshian, arapaho, nezperce, suri, saliba, bangime, bamu, dime, kitja, dadibi, northernembera, cayuvava, maxakali, grasskoiari, mailu, puinave, enapaworomaipu, lule, sarakabanaa, greatandamanese, waorani, daga, ninam	100	U+005e U+0074
^t$	t	t	yagua, klamath, oneida	3	U+005e U+0074 U+0024
^th	tʰ	thau, thu	tunica, halkomelem, guhusamane, nivkh, chipaya, lavukaleve, awtuw, pume, ninam, georgian, doromukoki, klamath, sandawe, wintu, swedish, paez, burushaski, purepecha, sumerian, cofan, wari, southernnambikuara, shompeng, seediq, salinan, taa, ahtena, korean, southernpomo, hruso, aymara, kwakiutl, greatandamanese	100	U+005e U+0074 U+0068
^th$	tʰ	th	takelma	1	U+005e U+0074 U+0068 U+0024
^ths	tsʰ	thsaakʼ	klamath	1	U+005e U+0074 U+0068 U+0073
^thʃ	thʃ	thʃven, thʃrdili	georgian	4	U+005e U+0074 U+0068 U+0283
^thʃh	thʃh	thʃhikha, thʃhu	tunica	4	U+005e U+0074 U+0068 U+0283 U+0068
^ts	ts	tsi, tsʔupa	cofan, lencasalvador, ahtena, aguaruna, candoshishapra, juhoan, xicotepecdejuareztotonac, takelma, atakapa, guahibo, kwaza, gununakune, muniche, trumai, pawnee, copainalazoque, chipaya, seediq, japanese, ongota, moseten, hruso, oneida, kanoe, bezhta, quileute, chatino, taa, chachi, hadza, kwakiutl, adyghe, chinook, sumerian	100	U+005e U+0074 U+0073
^tsh	tsh	tshaaj, tshuum	ahtena, nama, burushaski, cofan, chipaya, taa, seediq, chinook	50	U+005e U+0074 U+0073 U+0068
^tsw	tsw	tsweq	ineseno	1	U+005e U+0074 U+0073 U+0077
^tsʼ	tsʼ	tsʼinɟa, tsʼib	gumuz	4	U+005e U+0074 U+0073 U+02bc
^ts̪	ts̪	ts̪ɨpambiti, ts̪iman̪i	purepecha	7	U+005e U+0074 U+0073 U+032a
^ts̪h	ts̪h	ts̪hauapiti, ts̪hɛxkwn̪i	purepecha	4	U+005e U+0074 U+0073 U+032a U+0068
^tt	tt	tta, ttin	hatam, chinook	4	U+005e U+0074 U+0074
^tw	tw	twa, twaa	uncunwee, uduk, kanoe, bari, klamath, oneida, swahili, miskito, bangime, bambassi	16	U+005e U+0074 U+0077
^twh	twh	twhut	chinook	1	U+005e U+0074 U+0077 U+0068
^tɕ	tɕ	tɕaw_tɕaj, tɕaw_ɣaj	vietnamese, alsea, japanese	74	U+005e U+0074 U+0255
^tɕw	tɕw	tɕweetɬ	alsea	1	U+005e U+0074 U+0255 U+0077
^tʂ	ʈʂ	tʂiv_ɬo, tʂiv	whitehmong, adyghe	19	U+005e U+0074 U+0282
^tʂh	tʂh	tʂhʌn, tʂha	whitehmong, burushaski	7	U+005e U+0074 U+0282 U+0068
^tʃ	tʃ	tʃa, tʃim	arapaho, quileute, chatino, cayuvava, yaqui, kanuri, kekchi, rikbaktsa, yukaghir, bororo, moseten, mojave, andaqui, korean, tiwi, timucua, mocovi, muniche, copainalazoque, oroqen, shakacho, moro, alabama, uduk, ainu, klamath, candoshishapra, bezhta, panoankatukina, northernsierramiwok, yele, taushiro, salinan, xicotepecdejuareztotonac, basque, ongota, halkomelem, movima, cuitlatec, yuracare, tehuelche, chachi, warapu, huave, lakota, hadza, ayoreo, piraha, cavinena, chinook, kunza, itonama	100	U+005e U+0074 U+0283
^tʃh	tʃh	tʃhan̪, tʃhixts	lakota, pume, chipaya, haidanorthern, klamath, uduk, burushaski, aymara, salinan, juhoan, mongolian, korean, paez, cofan, purepecha, wappo, southernpomo	100	U+005e U+0074 U+0283 U+0068
^tʃh$	tʃh	tʃh	klamath	1	U+005e U+0074 U+0283 U+0068 U+0024
^tʃʼ	tʃʼ	tʃʼekʼdijo, tʃʼanaʁo	bezhta	2	U+005e U+0074 U+0283 U+02bc
^tʒ	tʒ	tʒin, tʒu	juhoan	2	U+005e U+0074 U+0292
^tʼ	tʼ	tʼɬʼuŋ, tʼaj	quileute, ahtena, georgian, sandawe, takelma, tsimshian, kunza, wintu, kwakiutl, klamath, coos, halkomelem, dime, sheko, itonama, bezhta, gununakune, taa, gumuz, qawasqar, washo, bambassi, berta	100	U+005e U+0074 U+02bc
^tʼs	tsʼ	tʼsitʼsʼil, tʼso̞o̞	quileute, sandawe	3	U+005e U+0074 U+02bc U+0073
^tʼsʼ	tsʼ	tʼsʼe̞n, tʼsʼa	ahtena, gununakune, tsimshian, georgian, kekchi, kwakiutl, quileute, hadza, bezhta, sheko, sandawe, trumai, adyghe, washo, southernpomo, bambassi	100	U+005e U+0074 U+02bc U+0073 U+02bc
^tʼsʼ$	tsʼ	tʼsʼ	ahtena	2	U+005e U+0074 U+02bc U+0073 U+02bc U+0024
^tʼsʼw	tʼsʼw	tʼsʼwaa, tʼsʼwaʔa	sandawe	2	U+005e U+0074 U+02bc U+0073 U+02bc U+0077
^tʼtʼ	tʼtʼ	tʼtʼɔ	southernpomo	1	U+005e U+0074 U+02bc U+0074 U+02bc
^tʼw	tʼw	tʼwɛ, tʼwakʼə	adyghe, halkomelem	2	U+005e U+0074 U+02bc U+0077
^tʼw$	tʼw	tʼw	adyghe	1	U+005e U+0074 U+02bc U+0077 U+0024
^tʼʃʼ	tʼʃʼ	tʼʃʼam, tʼʃʼo̞tʼʃʼ	aymara, kunza, tehuelche, kekchi, dime, shasta, georgian, sheko, haidanorthern, chipaya, quileute, southernpomo, itonama, nivacle	92	U+005e U+0074 U+02bc U+0283 U+02bc
^tʼʃʼh	tʼʃʼh	tʼʃʼholeekh, tʼʃʼhelks	klamath	11	U+005e U+0074 U+02bc U+0283 U+02bc U+0068
^t̪	t̪	t̪u, t̪ɨmmalɨ	chatino, waris, whitehmong, nara, kayardild, tima, korean, katcha, murrinhpatha, lakota, vietnamese, tiwi, toaripi, uduk, mongolian, yele, rumu, deraindonesia, ngarluma, northernsierramiwok, thaidialectkorat, haidanorthern, nimboran, manange, nunggubuyu, turkish, kiowa, mojave, gooniyandi, shasta, ket, gaam	100	U+005e U+0074 U+032a
^t̪$	t̪	t̪	tehuelche	2	U+005e U+0074 U+032a U+0024
^t̪h	t̪h	t̪ham, t̪her	mongolian, yana, thaidialectkorat, manange, kiowa, vietnamese, lakota, tol, haidanorthern, basque, hadza, wappo, whitehmong, southernpomo	100	U+005e U+0074 U+032a U+0068
^t̪h$	t̪h	t̪h	southernpomo	1	U+005e U+0074 U+032a U+0068 U+0024
^t̪s	t̪s	t̪sa, t̪sɔɔʔjiɔ	kiowa, manange	24	U+005e U+0074 U+032a U+0073
^t̪sh	t̪sh	t̪shʌɾ, t̪shimpʌ	manange	6	U+005e U+0074 U+032a U+0073 U+0068
^t̪s̪	ts̪	t̪s̪it̪t̪a, t̪s̪e	wappo, mongolian, zuni, thaidialectkorat, whitehmong, huave	51	U+005e U+0074 U+032a U+0073 U+032a
^t̪s̪h	t̪s̪h	t̪s̪haa, t̪s̪hin̪	wappo, mongolian, thaidialectkorat, whitehmong	16	U+005e U+0074 U+032a U+0073 U+032a U+0068
^t̪t̪	t̪t̪	t̪t̪n̪	ket	1	U+005e U+0074 U+032a U+0074 U+032a
^t̪w	t̪w	t̪waɲ	moro	1	U+005e U+0074 U+032a U+0077
^t̪ww	t̪ww	t̪wwikhje̞wik	shasta	1	U+005e U+0074 U+032a U+0077 U+0077
^t̪ʃ	t̪ʃ	t̪ʃa, t̪ʃampʌ	zuni, manange	35	U+005e U+0074 U+032a U+0283
^t̪ʃh	t̪ʃh	t̪ʃhi, t̪ʃharaŋ	manange	6	U+005e U+0074 U+032a U+0283 U+0068
^t̪ʼ	t̪ʼ	t̪ʼakʼan̪, t̪ʼaʔwn̪	haidanorthern, tehuelche, itelmen, kiowa, lakota, shasta	80	U+005e U+0074 U+032a U+02bc
^t̪ʼs̪ʼ	ts̪ʼ	t̪ʼs̪ʼikʼɔ, t̪ʼs̪ʼummɛ	zuni	5	U+005e U+0074 U+032a U+02bc U+0073 U+032a U+02bc
^u	u	uhmawano, uhi	itonama, grasskoiari, yamana, ayoreo, yareba, moro, uncunwee, muinane, imbaburaquechua, pume, korean, aguaruna, kamasau, katcha, doromukoki, aymara, rotokas, hadza, lule, oroqen, sumerian, limilngan, soo, urarina, yuwana, bezhta, shompeng, mongolian, nivacle, georgian, taushiro, basque, berik, yimas, mojave, yuracare, movima, burushaski, muniche, trumai, natchez, highlandoaxacachontal, guahibo, saliba, bamu, shatt, copainalazoque, teiwa, northernembera, hruso, guhusamane, achumawi, rungakibet, guarani, mapudungun, jarawa, shasta, lavukaleve, kuot, itelmen, kwakiutl, greatandamanese, sarakabanaa, swahili, ainu	100	U+005e U+0075
^u$	u	u	karas, kuot, sumerian, sentani, terei, hruso, doromukoki, guarani, manange, itelmen, soo, juhoan, southernnambikuara, maybrat, cuitlatec, krenak, muniche, nama, djeoromitxi, rumu, lavukaleve, ket, fur, puinave, lule, kaluli	43	U+005e U+0075 U+0024
^uu	uː	uuɻ, uuts	burushaski, pawnee, atakapa, xicotepecdejuareztotonac, northalaskaninupiatun, ayoreo, terei, rotokas, uncunwee, mongolian, muinane, takelma, mojave, estonian, trumai, wayuu, aguaruna, amarakaeri, muruihuitoto, rungakibet, yaqui, jarawa, mandinka, ket, bankanteydogon, tamil, shakacho, daga, oroqen, sheko	52	U+005e U+0075 U+0075
^uu$	uː	uu	paez, oroqen, gaam	3	U+005e U+0075 U+0075 U+0024
^v	v	ve̞ve̞t̪e̞, vandu_oχt	swedish, nivkh, ambulas, mailu, georgian, mojave, toaripi, yawa, karok, vietnamese, swahili, whitehmong, turkish, imbaburaquechua, paez, warapu, esselen, warembori, hruso, southeastijo, marind, mandinka, adyghe, daga, kunza	91	U+005e U+0076
^w	w	waɭi, won_klakla	amarakaeri, natchez, yangman, nunggubuyu, klamath, tuyuca, miskito, ngarluma, maybrat, maranunggu, arapaho, kwaza, pawnee, murrinhpatha, mapudungun, lakota, ambulas, djingili, tiwi, waorani, ninam, juhoan, yagua, wageman, uduk, ainu, gununakune, wari, chipaya, imbaburaquechua, berik, gagadu, paez, yimas, yana, kayardild, kamula, mocovi, burushaski, tehuelche, zuni, nezperce, aguaruna, huave, dadibi, kamasau, deraindonesia, gooniyandi, ngarinyin, alawa, tarifit, nakara, washo, mandinka, hadza, itelmen, enapaworomaipu, fasu, kwakiutl, swahili, moro, alabama, kaingang, kekchi, sentani, chayahuita	100	U+005e U+0077
^ws	ws	wsaxɨ	gununakune	1	U+005e U+0077 U+0073
^ww	ww	wwəθ	tarifit	1	U+005e U+0077 U+0077
^w̃	w̃	w̃aaw̃	bankanteydogon	1	U+005e U+0077 U+0303
^x	x	xa, xantʃi	mongolian, muruihuitoto, aymara, yamana, purepecha, chipaya, nivacle, muinane, imbaburaquechua, salinan, takelma, guahibo, copainalazoque, haidanorthern, maybrat, taushiro, peleata, georgian, quileute, xicotepecdejuareztotonac, sandawe, paez, alsea, halkomelem, yana, burushaski, nama, saliba, esselen, shatt, achumawi, karok, lakota, vietnamese, kwakiutl, kekchi, sumerian	100	U+005e U+0078
^x$	x	x	takelma	1	U+005e U+0078 U+0024
^xs	xs	xsʔa	tarifit	1	U+005e U+0078 U+0073
^xw	xw	xwin, xwossidat	halkomelem, quileute, coos, alsea, tarifit	19	U+005e U+0078 U+0077
^xʼ	xʼ	xʼãhi	lakota	1	U+005e U+0078 U+02bc
^y	y	yuliɳ, yati	jamamadi, chayahuita, miskito, ineseno, basque, murrinhpatha, yuracare, kamula, estonian, bangime, kanoe, kuot, jarawa, xicotepecdejuareztotonac	100	U+005e U+0079
^y$	y	y	kanoe	1	U+005e U+0079 U+0024
^z	z	zə, zrõã	vietnamese, adyghe, lule, kiowa, ahtena, northernembera, dime, shatt, zarma, georgian, tarifit, nivkh, gumuz, kanuri, bankanteydogon, swahili, sheko, xicotepecdejuareztotonac, ongota, juhoan, bezhta, savosavo, bangime, hruso, bambassi, fur, berta	100	U+005e U+007a
^z$	z	z	vietnamese	1	U+005e U+007a U+0024
^zh	zh	zhiwiɗi, zhiu	northernembera, hruso	2	U+005e U+007a U+0068
^zz	zz	zzəɾ, zzaθ	tarifit, nivkh	3	U+005e U+007a U+007a
^z̪	z̪	z̪i, z̪apt̪ã	lakota, kunimaipa, itelmen	7	U+005e U+007a U+032a
^ã	ã	ãtã, ãtak	maxakali, cofan, saliba, southernnambikuara, kanoe, northernembera, tuyuca, kiowa, bezhta, yuwana, paez, pume, kwaza, lakota, ayoreo, puinave, waorani, bari, moseten, andaqui, guarani, ninam	100	U+005e U+00e3
^ã$	ã	ã	maxakali, kanoe, waorani	4	U+005e U+00e3 U+0024
^ãã	ãː	ããkai, ããtʃĩĩ	bari, shompeng, kaingang	8	U+005e U+00e3 U+00e3
^ãã$	ãː	ãã	bari, taa	2	U+005e U+00e3 U+00e3 U+0024
^æ	æ	æwææn, æʝ	tsimshian, ket, awtuw, maranunggu, berik, waorani, halkomelem, bezhta, waris, kamula, seri, nezperce	83	U+005e U+00e6
^ææ	æː	ææp, ææk	seri, tsimshian, halkomelem	9	U+005e U+00e6 U+00e6
^æ̃	æ̃	æ̃βo_nuti, æ̃ibæ	kanoe, bezhta, waorani	18	U+005e U+00e6 U+0303
^æ̃$	æ̃	æ̃	kanoe	1	U+005e U+00e6 U+0303 U+0024
^æ̃æ̃	æ̃ː	æ̃æ̃ĩdẽ	waorani	1	U+005e U+00e6 U+0303 U+00e6 U+0303
^æ̃æ̃$	æ̃ː	æ̃æ̃	kanoe, waorani	2	U+005e U+00e6 U+0303 U+00e6 U+0303 U+0024
^ç	ç	çohiç, çɯkɯç	maxakali, paez, imbaburaquechua, halkomelem, allentiac, muniche, greatandamanese, yukaghir	96	U+005e U+00e7
^çʼ	ç’	çʼiçʼɬææm, çʼiiçʼetɬʼ	halkomelem	6	U+005e U+00e7 U+02bc
^ð	ð	ðin, ðʔa	tarifit, swahili, moro	15	U+005e U+00f0
^õ	õ	õãõã, õkɛ̃	waorani, cofan, northernembera, tuyuca, ayoreo, puinave, maxakali, ninam, karaja, kiowa, moseten, kanoe, bezhta	86	U+005e U+00f5
^õ$	õ	õ	kanoe, djeoromitxi	2	U+005e U+00f5 U+0024
^õõ	õ	õõbã, õõdæ	waorani	2	U+005e U+00f5 U+00f5
^õ̞	õ̞	õ̞guaxaha, õ̞iuaxaha	saliba	7	U+005e U+00f5 U+031e
^ø	ø	øs̪amtʃhon̪, øʒø	bezhta, korean, yukaghir, wari	16	U+005e U+00f8
^øø	øː	øøga, øøvər	swedish	3	U+005e U+00f8 U+00f8
^øø$	øː	øø	estonian	1	U+005e U+00f8 U+00f8 U+0024
^ø̃	ø̃	ø̃qʼønæ	bezhta	1	U+005e U+00f8 U+0303
^ħ	ħ	ħənna, ħuʔu	ongota, teiwa, tarifit, adyghe	29	U+005e U+0127
^ħs	ħs	ħsa	tarifit	1	U+005e U+0127 U+0073
^ĩ	ĩ	ĩsabajjanaani, ĩni	southernnambikuara, alabama, cofan, saliba, ninam, yuwana, bezhta, tuyuca, northernembera, paez, lakota, ayoreo, waorani, panoankatukina, shompeng, moseten, andaqui, pume, amarakaeri, maxakali, kanoe	79	U+005e U+0129
^ĩ$	ĩ	ĩ	kwaza, southernnambikuara, djeoromitxi	5	U+005e U+0129 U+0024
^ĩĩ	ĩː	ĩĩʃ, ĩĩbõ	bari, paez, waorani	7	U+005e U+0129 U+0129
^ŋ	ŋ	ŋaala, ŋanuŋkum	kayardild, alawa, wageman, hatam, nivkh, nunggubuyu, garrwa, kunimaipa, gooniyandi, murrinhpatha, yangman, djingili, tima, gagadu, peleata, chachi, huave, kamasau, kitja, marind, maxakali, manange, itelmen, ngarluma, moro, oroqen, uduk, uncunwee, northernsierramiwok, sulka, shompeng, yele, nimboran, yimas, tol, maung, maranunggu, bangime, baruya, shatt, ngarinyin, hruso, gumuz, nakara, vietnamese, sarakabanaa, greatandamanese, sahu, kaingang	100	U+005e U+014b
^ŋ$	ŋ	ŋ	terei	1	U+005e U+014b U+0024
^ŋh	ŋh	ŋhɔp, ŋhim	hatam	2	U+005e U+014b U+0068
^ŋw	ŋw	ŋwarbe, ŋwɛɲɛ	uncunwee, yele, hatam, hadza, tima, bangime, zarma	11	U+005e U+014b U+0077
^œ	œ	œn̪dʒɛ, œl̪mɛk	turkish	5	U+005e U+0153
^ũ	ũ	ũtʃi, ũko	lakota, oneida, paez, saliba, kanoe, northernembera, kaingang, tuyuca, yuwana, southernnambikuara, ayoreo, bezhta, andaqui, cayuvava	45	U+005e U+0169
^ũ$	ũ	ũ	kaingang, fasu, kwaza, yuwana	4	U+005e U+0169 U+0024
^ũũ	ũ	ũũkwe, ũũŋda	paez, oneida, bari	7	U+005e U+0169 U+0169
^ǀ	ǀ	ǀkʼxʼaa, ǀoro	nama, taa, juhoan, hadza, sandawe	100	U+005e U+01c0
^ǀh	ǀh	ǀhai, ǀhe	nama, juhoan	3	U+005e U+01c0 U+0068
^ǀhw	ǀhw	ǀhwe̞e̞si	sandawe	1	U+005e U+01c0 U+0068 U+0077
^ǁ	ǁ	ǁnuri, ǁna	nama, taa, sandawe, hadza, juhoan	91	U+005e U+01c1
^ǁh	ǁh	ǁham, ǁhata	taa, sandawe, hadza	15	U+005e U+01c1 U+0068
^ǁw	ǁw	ǁwa	sandawe	1	U+005e U+01c1 U+0077
^ǂ	ǂ	ǂkʼxʼan, ǂqhẽẽ	taa, nama, juhoan	85	U+005e U+01c2
^ǂh	ǂh	ǂhawa, ǂhal	nama, taa, juhoan	9	U+005e U+01c2 U+0068
^ɑ	ɑ	ɑɸɑt, ɑnoɬ	seri, teiwa, peleata, chachi, doromukoki, bamu, shakacho, rumu, fasu	100	U+005e U+0251
^ɑ$	ɑ	ɑ	teiwa, fasu, odoodee, peleata	7	U+005e U+0251 U+0024
^ɑɑ	ɑː	ɑɑk, ɑɑ_ʔɑpɑ	seri, shakacho, chachi	49	U+005e U+0251 U+0251
^ɑɑ$	ɑː	ɑɑ	seri	1	U+005e U+0251 U+0251 U+0024
^ɒ	ɒ	ɒβ, ɒite̞	rotokas, nivacle, waris	48	U+005e U+0252
^ɒɒ	ɒː	ɒɒko̞, ɒɒβuβɒ	rotokas	28	U+005e U+0252 U+0252
^ɓ	ɓ	ɓʊɔ, ɓʊɔɓɔgɔtɛ	southeastijo, movima, vietnamese, soo, kekchi, gumuz, shatt, swahili, suri, kwaza, northernembera, sarakabanaa	100	U+005e U+0253
^ɓw	ɓw	ɓwaham, ɓwakoje_emã_elele	uduk, kwaza	5	U+005e U+0253 U+0077
^ɔ	ɔ	ɔk, ɔwa	maasai, ainu, katcha, uncunwee, wayuu, southeastijo, mongolian, pume, teiwa, oroqen, soo, odoodee, krenak, shatt, ket, kaluli, swedish, bankanteydogon, karaja, swahili, karas, kiowa, rumu, rungakibet, vietnamese, greatandamanese, gaam	100	U+005e U+0254
^ɔ$	ɔ	ɔ	cayuvava, soo, karaja	3	U+005e U+0254 U+0024
^ɔɔ	ɔː	ɔɔn, ɔɔʔgjɔ	kiowa, gaam, teiwa, wayuu, ainu, oroqen	14	U+005e U+0254 U+0254
^ɔɔ$	ɔː	ɔɔ	oroqen, katcha	2	U+005e U+0254 U+0254 U+0024
^ɔ̃	ɔ̃	ɔ̃m	kiowa	1	U+005e U+0254 U+0303
^ɔ̃$	ɔ̃	ɔ̃	kiowa	1	U+005e U+0254 U+0303 U+0024
^ɕ	ɕ	ɕawr̪wn̪, ɕiipkj	tehuelche, alsea, atakapa, japanese, adyghe, swedish	75	U+005e U+0255
^ɖ	ɖ	ɖoɟi, ɖiɖek	uncunwee, greatandamanese, nakara, burushaski, tamil, murrinhpatha, gaam	34	U+005e U+0256
^ɖw	ɖw	ɖwa	uncunwee	1	U+005e U+0256 U+0077
^ɖʐ	ɖʐ	ɖʐuujʌs	burushaski	1	U+005e U+0256 U+0290
^ɗ	ɗ	ɗa, ɗaŋi	movima, vietnamese, suri, southeastijo, kwaza, berta, soo, gumuz, swahili, maasai, dime, katcha, uduk, rungakibet	100	U+005e U+0257
^ɗw	ɗw	ɗwa	kwaza	1	U+005e U+0257 U+0077
^ɘ	ɘ	ɘtoɾa, ɘnəŋia	moro, karaja	3	U+005e U+0258
^ə	ə	əɲja, əso	jarawa, oroqen, natchez, kwakiutl, nivkh, sentani, hruso, gaam, rungakibet, adyghe, moseten, shatt, copainalazoque, tarifit, ket, coos, wayuu, djeoromitxi, enapaworomaipu, moro	100	U+005e U+0259
^ə$	ə	ə	sentani, vietnamese, oroqen, djeoromitxi	5	U+005e U+0259 U+0024
^əə	əː	əər, əəm	gaam, enapaworomaipu, ket	6	U+005e U+0259 U+0259
^əə$	əː	əə	ket	1	U+005e U+0259 U+0259 U+0024
^ə̃	ə̃	ə̃nɨɾa	karaja	1	U+005e U+0259 U+0303
^ɛ	ɛ	ɛnkaɪna, ɛk	maasai, greatandamanese, turkish, paez, rumu, swedish, ainu, soo, halkomelem, wayuu, chachi, suri, teiwa, bankanteydogon, swahili, odoodee, peleata, pume, southeastijo, cayuvava, doromukoki, washo, purepecha, karas, cofan, atakapa, kaluli, kaingang, gaam	100	U+005e U+025b
^ɛ$	ɛ	ɛ	zuni, soo, kwaza	4	U+005e U+025b U+0024
^ɛɛ	ɛː	ɛɛn, ɛɛs	burushaski, rungakibet, ainu, gaam, paez, swedish, tsimshian, wayuu	12	U+005e U+025b U+025b
^ɛɛ$	ɛː	ɛɛ	paez, seri	2	U+005e U+025b U+025b U+0024
